Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of apoptotic process (GO:0042981)	12/742	0.002384201687202563	0.020102765305046073	0	0	2.785064856346224	16.818702908864076	PRKCI;NKX2-6;TRIM2;HMGA2;PAWR;NKX2-5;WNT1;SMAD6;CIDEC;TBX3;MAP3K5;RHOB
regulation of astrocyte differentiation (GO:0048710)	2/12	0.002454842331423076	0.020404788740623014	0	0	32.300813008130085	194.11796153606656	ID2;NOG
cardiocyte differentiation (GO:0035051)	2/12	0.002454842331423076	0.020404788740623014	0	0	32.300813008130085	194.11796153606656	SIK1;NKX2-5
embryonic organ morphogenesis (GO:0048562)	3/44	0.002618214810749496	0.021609491254918376	0	0	11.89564174330268	70.72271352395762	FBN2;ID2;TBX20
negative regulation of cell population proliferation (GO:0008285)	8/379	0.002653861783118156	0.021750531537164185	0	0	3.5946275946275947	21.322394214533542	TES;FABP7;NOG;GATA2;SMAD6;TBX5;CER1;TBX3
negative regulation of programmed cell death (GO:0043069)	8/381	0.002740711631129558	0.022306347442248905	0	0	3.574986824316583	21.090769450223473	PRKCI;NKX2-6;MECOM;HMGA2;NKX2-5;WNT1;SMAD6;TBX3
negative regulation of gluconeogenesis (GO:0045721)	2/13	0.0028893408822938237	0.023036105537743955	0	0	29.36289726533629	171.67684045986962	C1QTNF12;SIK1
cardiac cell development (GO:0055006)	2/13	0.0028893408822938237	0.023036105537743955	0	0	29.36289726533629	171.67684045986962	LRRC10;NKX2-5
muscle tissue development (GO:0060537)	2/13	0.0028893408822938237	0.023036105537743955	0	0	29.36289726533629	171.67684045986962	CSRP3;CSRP2
regulation of cell differentiation (GO:0045595)	5/156	0.0029969988523570346	0.02373299091190841	0	0	5.442604856512141	31.622317263371357	ID2;SIK1;NREP;ISL1;SMAD7
negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.0031622571369851952	0.024873593050648648	0	0	11.082898658718332	63.798365025071135	ADAMTS5;ID1;PCTP
negative regulation of neuron death (GO:1901215)	4/98	0.003340674723979843	0.025384395148350534	0	0	6.956567610339371	39.66344400267472	PRKCI;INPP5A;UNC5B;ISL1
regulation of neuron apoptotic process (GO:0043523)	4/98	0.003340674723979843	0.025384395148350534	0	0	6.956567610339371	39.66344400267472	PRKCI;UNC5B;TRIM2;ISL1
atrioventricular valve development (GO:0003171)	2/14	0.003357151235490045	0.025384395148350534	0	0	26.914634146341463	153.323587344465	TBX20;ZFPM1
cardiac left ventricle morphogenesis (GO:0003214)	2/14	0.003357151235490045	0.025384395148350534	0	0	26.914634146341463	153.323587344465	HAND1;TBX5
neuron fate commitment (GO:0048663)	2/14	0.003357151235490045	0.025384395148350534	0	0	26.914634146341463	153.323587344465	ID2;ISL1
heterochromatin organization (GO:0070828)	2/14	0.003357151235490045	0.025384395148350534	0	0	26.914634146341463	153.323587344465	MECOM;HMGA2
regulation of non-canonical Wnt signaling pathway (GO:2000050)	2/15	0.0038578467913376597	0.02879870343597285	0	0	24.84302689180738	138.06875095168758	GPC3;DACT1
endoderm development (GO:0007492)	2/15	0.0038578467913376597	0.02879870343597285	0	0	24.84302689180738	138.06875095168758	TBX20;GATA4
axonogenesis (GO:0007409)	6/240	0.004017521047257165	0.02980085232522403	0	0	4.232062055591467	23.348668183567224	NTNG1;DAB1;UNC5B;CXCR4;CCK;ISL1
negative regulation of protein-containing complex assembly (GO:0031333)	3/52	0.00421347649578708	0.03105782674882049	0	0	9.949481431917029	54.41836235960786	SMAD6;ISL1;DACT1
regulation of JNK cascade (GO:0046328)	4/105	0.00427561244381817	0.031318861150968096	0	0	6.4721381229032	35.304399768192	MECOM;KLHL31;MAP3K5;DACT1
negative regulation of transcription regulatory region DNA binding (GO:2000678)	2/16	0.004391004905404196	0.031964333845551036	0	0	23.067363530778167	125.2141974429791	MSX2;HAND1
regulation of cardiac conduction (GO:1903779)	3/55	0.004934429808427815	0.03541874656587574	0	0	9.37405422446406	49.79045918148615	ABCC9;NKX2-5;TBX5
negative regulation of cell aging (GO:0090344)	2/17	0.004956206857340974	0.03541874656587574	0	0	21.528455284552845	114.25397886776575	HMGA2;WNT1
pulmonary valve morphogenesis (GO:0003184)	2/17	0.004956206857340974	0.03541874656587574	0	0	21.528455284552845	114.25397886776575	TBX20;SMAD6
positive regulation of signal transduction (GO:0009967)	6/252	0.005084613045888389	0.03611616054412844	0	0	4.023160483705677	21.24846833475494	PRKCI;HHEX;C1QTNF12;LOXL3;WNT1;DACT1
negative regulation of metabolic process (GO:0009892)	3/56	0.005190224384081945	0.03664423480809662	0	0	9.19672131147541	48.383751699727654	ADAMTS5;ID1;PCTP
positive regulation of glial cell differentiation (GO:0045687)	2/18	0.005553037815703366	0.03897101988026554	0	0	20.181910569105693	104.81293913113458	ID2;CXCR4
positive regulation of cell differentiation (GO:0045597)	6/258	0.005690107051565574	0.03947179978462038	0	0	3.926170468187275	20.294478082618316	FBN2;BAMBI;ID2;NKX2-5;ISL1;RBM24
negative regulation of cell motility (GO:2000146)	4/114	0.005717997648696594	0.03947179978462038	0	0	5.9398948159278735	30.674428197063673	NOG;TBX5;SMAD7;RHOB
eye development (GO:0001654)	3/58	0.005725431709373263	0.03947179978462038	0	0	8.86140089418778	45.749971285058365	FBN2;MAB21L2;PITX2
regulation of stem cell population maintenance (GO:2000036)	2/19	0.006181086814184688	0.041874183504187604	0	0	18.99378287900526	96.60734019733752	WNT9B;HMGA2
regulation of T cell cytokine production (GO:0002724)	2/19	0.006181086814184688	0.041874183504187604	0	0	18.99378287900526	96.60734019733752	MAP3K7;SMAD7
ureteric bud development (GO:0001657)	2/19	0.006181086814184688	0.041874183504187604	0	0	18.99378287900526	96.60734019733752	GPC3;CER1
cardiac epithelial to mesenchymal transition (GO:0060317)	2/20	0.006839946711176973	0.04529049460734131	0	0	17.937669376693766	89.41883946655669	HAS2;TBX3
cardiac ventricle development (GO:0003231)	2/20	0.006839946711176973	0.04529049460734131	0	0	17.937669376693766	89.41883946655669	GATA4;TBX5
gastrulation (GO:0007369)	2/20	0.006839946711176973	0.04529049460734131	0	0	17.937669376693766	89.41883946655669	GPC3;CER1
mesoderm formation (GO:0001707)	2/20	0.006839946711176973	0.04529049460734131	0	0	17.937669376693766	89.41883946655669	TBX20;HMGA2
anterior/posterior pattern specification (GO:0009952)	3/63	0.0072040825413433925	0.04743362212614863	0	0	8.120901639344263	40.061279923190725	HHEX;GATA4;CER1
anterior/posterior axis specification (GO:0009948)	2/21	0.007529214164729349	0.04929742458694301	0	0	16.992725716730853	83.07683454115329	TBX3;CER1
BMP signaling pathway (GO:0030509)	3/65	0.007852974615451707	0.05113159027394112	0	0	7.858143839238498	38.087345735581955	NOG;SMAD6;SMAD7
negative regulation of small molecule metabolic process (GO:0062014)	2/22	0.008248489601395681	0.053116647323273286	0	0	16.142276422764226	77.44620595940778	C1QTNF12;SIK1
limb morphogenesis (GO:0035108)	2/22	0.008248489601395681	0.053116647323273286	0	0	16.142276422764226	77.44620595940778	TBX5;TBX3
regulation of neural precursor cell proliferation (GO:2000177)	2/23	0.008997377180866087	0.05714822346309441	0	0	15.372822299651569	72.41863208109412	ID2;GATA2
positive regulation of JUN kinase activity (GO:0043507)	2/23	0.008997377180866087	0.05714822346309441	0	0	15.372822299651569	72.41863208109412	MAP3K7;MAP3K5
positive regulation of canonical Wnt signaling pathway (GO:0090263)	4/130	0.009020837321392888	0.05714822346309441	0	0	5.181424635970091	24.39527735741765	HHEX;BAMBI;GPC3;DACT1
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	2/24	0.00977548477121795	0.06094078804184807	0	0	14.673318551367332	67.90632196827501	NREP;SMAD7
extracellular matrix assembly (GO:0085029)	2/24	0.00977548477121795	0.06094078804184807	0	0	14.673318551367332	67.90632196827501	NTNG1;HAS2
positive regulation of lamellipodium assembly (GO:0010592)	2/24	0.00977548477121795	0.06094078804184807	0	0	14.673318551367332	67.90632196827501	NCKAP1;WNT1
negative regulation of neuron apoptotic process (GO:0043524)	3/71	0.010001629226998628	0.06137125368608582	0	0	7.162608486017358	32.98386419725095	PRKCI;UNC5B;ISL1
cellular response to BMP stimulus (GO:0071773)	3/71	0.010001629226998628	0.06137125368608582	0	0	7.162608486017358	32.98386419725095	SMAD6;CER1;SMAD7
gland development (GO:0048732)	3/71	0.010001629226998628	0.06137125368608582	0	0	7.162608486017358	32.98386419725095	ARID5B;NKX2-5;TBX3
positive regulation of macromolecule metabolic process (GO:0010604)	7/384	0.010511633741508705	0.06393093210871992	0	0	3.0680663579553116	13.975878798810985	ACTA2;MYOM1;ID2;NOG;HMGA2;ITGB8;GATA2
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	2/25	0.010582423915607223	0.06393093210871992	0	0	14.034641215977377	63.837418529528165	C1QTNF12;SIK1
positive regulation of vascular endothelial growth factor production (GO:0010575)	2/25	0.010582423915607223	0.06393093210871992	0	0	14.034641215977377	63.837418529528165	GATA4;ISL1
regulation of cell cycle (GO:0051726)	6/296	0.01081173134199055	0.06498127760416884	0	0	3.4050999710228917	15.4153080952934	MECOM;ID2;HMGA2;SIK1;TBX3;RHOB
positive regulation of gene expression (GO:0010628)	8/482	0.010874947544080653	0.06502774755950268	0	0	2.7986584442280646	12.653556304119322	ACTA2;MYOM1;ID2;NOG;HMGA2;ITGB8;GATA2;RBM24
extracellular matrix organization (GO:0030198)	6/300	0.0114947658582083	0.06838510449654887	0	0	3.358086091579489	14.99675407261575	FBN2;ADAMTS5;LOXL3;ITGB8;HAS2;ITGA9
neuron projection morphogenesis (GO:0048812)	4/140	0.011610699429277291	0.06872595823794438	0	0	4.798006806028196	21.37909422870001	NTNG1;NCKAP1;CCK;ISL1
cell morphogenesis involved in neuron differentiation (GO:0048667)	3/76	0.01202842031761578	0.07021286915809295	0	0	6.670334605883674	29.486101193452885	NTNG1;CCK;ISL1
regulation of epithelial to mesenchymal transition (GO:0010717)	3/76	0.01202842031761578	0.07021286915809295	0	0	6.670334605883674	29.486101193452885	BAMBI;TBX5;SMAD7
protein localization to organelle (GO:0033365)	4/142	0.01218019684571099	0.07021286915809295	0	0	4.72799137621272	20.84072053536226	CSRP3;HHEX;MSX1;TRAM1L1
camera-type eye development (GO:0043010)	2/27	0.012281261243523085	0.07021286915809295	0	0	12.910569105691057	56.80238113173067	FBN2;PITX2
entrainment of circadian clock by photoperiod (GO:0043153)	2/27	0.012281261243523085	0.07021286915809295	0	0	12.910569105691057	56.80238113173067	ID2;SIK1
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.012281261243523085	0.07021286915809295	0	0	12.910569105691057	56.80238113173067	GATA4;ISL1
stress-activated protein kinase signaling cascade (GO:0031098)	2/27	0.012281261243523085	0.07021286915809295	0	0	12.910569105691057	56.80238113173067	MAP3K7;MAP3K5
negative regulation of cell migration (GO:0030336)	4/144	0.01276732127126404	0.07263738121321095	0	0	4.659976387249115	20.32153444387043	NOG;TBX5;SMAD7;RHOB
negative regulation of oxidative stress-induced cell death (GO:1903202)	2/28	0.013172400621523325	0.07386628482500161	0	0	12.413383364602877	53.74537564067526	GPR37;GATA4
photoperiodism (GO:0009648)	2/28	0.013172400621523325	0.07386628482500161	0	0	12.413383364602877	53.74537564067526	ID2;SIK1
sarcomere organization (GO:0045214)	2/28	0.013172400621523325	0.07386628482500161	0	0	12.413383364602877	53.74537564067526	CSRP3;CSRP2
regulation of neuron differentiation (GO:0045664)	3/79	0.013349453727463509	0.0745026655647011	0	0	6.406061259706644	27.6503529042118	ID2;NREP;NKX2-5
negative regulation of epithelial to mesenchymal transition (GO:0010719)	2/29	0.01409085389142898	0.0782676813305913	0	0	11.953026196928636	50.946539104779085	TBX5;SMAD7
regulation of protein localization to membrane (GO:1905475)	2/30	0.015036250528480738	0.08312493216688407	0	0	11.525551684088269	48.37609771345922	STX7;GPC3
regulation of Notch signaling pathway (GO:0008593)	3/83	0.01523473824220054	0.0837686648296539	0	0	6.08452868852459	25.458745286651006	PRKCI;GATA2;WNT1
negative regulation of protein phosphorylation (GO:0001933)	4/152	0.015295643578110866	0.0837686648296539	0	0	4.406298860844315	18.419154205804055	NOG;SMAD6;KLHL31;SMAD7
positive regulation of Wnt signaling pathway (GO:0030177)	4/153	0.015632261010276354	0.0852139995536925	0	0	4.376504520494758	18.199337304905363	HHEX;BAMBI;GPC3;DACT1
negative regulation of DNA binding (GO:0043392)	2/31	0.016008223510813182	0.08645916108144262	0	0	11.127558172133446	46.00858865617668	MSX2;HMGA2
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2/31	0.016008223510813182	0.08645916108144262	0	0	11.127558172133446	46.00858865617668	NREP;SMAD7
regulation of neuron death (GO:1901214)	3/86	0.016742338009869476	0.09000926673195883	0	0	5.863717163736915	23.981515817968855	INPP5A;TRIM2;MAP3K5
positive regulation of lamellipodium organization (GO:1902745)	2/32	0.017006409282912596	0.09059778036169801	0	0	10.75609756097561	43.82211610481906	NCKAP1;WNT1
skeletal muscle organ development (GO:0060538)	2/32	0.017006409282912596	0.09059778036169801	0	0	10.75609756097561	43.82211610481906	POPDC2;CSRP3
skeletal system development (GO:0001501)	4/158	0.017385307048137365	0.09219719393853842	0	0	4.233336911022861	17.154030870763172	NOG;ITGB8;WNT1;TBX3
negative regulation of binding (GO:0051100)	3/88	0.017792230033315332	0.09393015134705211	0	0	5.725168756027001	23.066667314934215	HMGA2;ZFPM1;DACT1
phosphatidylcholine biosynthetic process (GO:0006656)	2/33	0.018030447735523383	0.09433787833050626	0	0	10.408602150537634	41.7977550556016	LCAT;PCTP
muscle cell development (GO:0055001)	2/33	0.018030447735523383	0.09433787833050626	0	0	10.408602150537634	41.7977550556016	LRRC10;NKX2-5
central nervous system neuron differentiation (GO:0021953)	2/34	0.019079982172392113	0.09807780309668228	0	0	10.082825203252032	39.919070023139675	WNT9B;ISL1
regulation of lamellipodium assembly (GO:0010591)	2/34	0.019079982172392113	0.09807780309668228	0	0	10.082825203252032	39.919070023139675	NCKAP1;WNT1
regulation of myoblast differentiation (GO:0045661)	2/34	0.019079982172392113	0.09807780309668228	0	0	10.082825203252032	39.919070023139675	RBM24;TBX3
epithelial tube morphogenesis (GO:0060562)	2/34	0.019079982172392113	0.09807780309668228	0	0	10.082825203252032	39.919070023139675	TBX20;RHOB
positive regulation of DNA-binding transcription factor activity (GO:0051091)	5/246	0.019261668143656065	0.09857936709329654	0	0	3.394536652835408	13.407191854431073	PRKCI;ARID5B;WNT1;MAP3K7;NEUROG2
cellular response to hydrogen peroxide (GO:0070301)	2/35	0.02015465928055242	0.10225653972643912	0	0	9.77679231337768	38.17172368754352	MAP3K5;RHOB
regulation of JUN kinase activity (GO:0043506)	2/35	0.02015465928055242	0.10225653972643912	0	0	9.77679231337768	38.17172368754352	MAP3K7;MAP3K5
negative regulation of cell death (GO:0060548)	3/94	0.02115800004221252	0.10555016658873467	0	0	5.346063772293281	20.61301691989344	INPP5A;MECOM;GATA4
hemopoiesis (GO:0030097)	3/94	0.02115800004221252	0.10555016658873467	0	0	5.346063772293281	20.61301691989344	MECOM;NKX2-5;ZFPM1
endoderm formation (GO:0001706)	2/36	0.02125412910831176	0.10555016658873467	0	0	9.488761358201817	36.54315656605238	TBX20;HMGA2
regulation of sodium ion transport (GO:0002028)	2/36	0.02125412910831176	0.10555016658873467	0	0	9.488761358201817	36.54315656605238	SIK1;NKX2-5
positive regulation of T cell mediated immunity (GO:0002711)	2/36	0.02125412910831176	0.10555016658873467	0	0	9.488761358201817	36.54315656605238	STX7;MAP3K7
skeletal muscle tissue development (GO:0007519)	2/37	0.02237804503552398	0.11066273747524938	0	0	9.217189314750291	35.022323192964045	POPDC2;CSRP3
connective tissue development (GO:0061448)	2/38	0.023526063737922986	0.11585103655817539	0	0	8.96070460704607	33.599473566906816	ITGB8;ARID5B
regulation of heart rate by cardiac conduction (GO:0086091)	2/39	0.02469784517648419	0.12060781061183115	0	0	8.718083937596132	32.26597109042055	HCN4;ISL1
odontogenesis (GO:0042476)	2/39	0.02469784517648419	0.12060781061183115	0	0	8.718083937596132	32.26597109042055	MSX1;PITX2
negative regulation of cellular process (GO:0048523)	8/566	0.025832441621445767	0.12539941153891843	0	0	2.3670618509328185	8.654271997185806	TES;FABP7;MSX1;WNT1;SMAD6;TBX5;CER1;RHOB
digestive tract development (GO:0048565)	2/40	0.025893052553257898	0.12539941153891843	0	0	8.488232777064614	31.014140142567484	NKX2-6;GATA4
central nervous system development (GO:0007417)	5/268	0.026653674444538263	0.1261901701329815	0	0	3.1070975918884662	11.262695157750718	NCKAP1;MARCKSL1;LOXL3;CXCR4;TBX3
cortical cytoskeleton organization (GO:0030865)	2/41	0.02711135229589519	0.1261901701329815	0	0	8.27016885553471	29.83713781512144	NCKAP1;RHOB
JNK cascade (GO:0007254)	2/41	0.02711135229589519	0.1261901701329815	0	0	8.27016885553471	29.83713781512144	MAP3K7;MAP3K5
determination of left/right symmetry (GO:0007368)	2/42	0.028352414026816257	0.1261901701329815	0	0	8.0630081300813	28.72884549583567	PITX2;CER1
potassium ion import across plasma membrane (GO:1990573)	2/42	0.028352414026816257	0.1261901701329815	0	0	8.0630081300813	28.72884549583567	HCN4;ABCC9
regulation of cell-cell adhesion (GO:0022407)	2/43	0.029615910540003634	0.1261901701329815	0	0	7.865952805869522	27.683776818609836	WNT1;SMAD7
myofibril assembly (GO:0030239)	2/43	0.029615910540003634	0.1261901701329815	0	0	7.865952805869522	27.683776818609836	CSRP3;CSRP2
negative regulation of B cell differentiation (GO:0045578)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ID2
alkaloid metabolic process (GO:0009820)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	CYP1A2
amino-acid betaine biosynthetic process (GO:0006578)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	BBOX1
negative regulation of CREB transcription factor activity (GO:0032792)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	SIK1
atrial cardiac muscle tissue morphogenesis (GO:0055009)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	NOG
BMP signaling pathway involved in heart development (GO:0061312)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	NOG
regulation of cell proliferation involved in heart morphogenesis (GO:2000136)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	TBX3
cardiac cell fate commitment (GO:0060911)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ISL1
cardiac muscle cell myoblast differentiation (GO:0060379)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	TBX2
carnitine biosynthetic process (GO:0045329)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	BBOX1
cellular response to cGMP (GO:0071321)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HCN4
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HAND1
regulation of granulocyte colony-stimulating factor production (GO:0071655)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ISL1
regulation of interleukin-1 alpha production (GO:0032650)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ISL1
chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	CXCR4
determination of dorsal/ventral asymmetry (GO:0048262)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	CER1
regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry (GO:1900175)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	CER1
peptidyl-lysine oxidation (GO:0018057)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	LOXL3
dorsal/ventral axis specification (GO:0009950)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	SMAD6
embryonic skeletal joint morphogenesis (GO:0060272)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	NOG
positive regulation of 3'-UTR-mediated mRNA stabilization (GO:1905870)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	RBM24
positive regulation of anoikis (GO:2000210)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	SIK1
female genitalia development (GO:0030540)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	TBX3
fructose transmembrane transport (GO:0015755)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	SLC2A2
positive regulation of glial cell proliferation (GO:0060252)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	PRKCI
response to cGMP (GO:0070305)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HCN4
heart field specification (GO:0003128)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ISL1
positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	MSX1
SA node cell to atrial cardiac muscle cell signaling (GO:0086018)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HCN4
secondary heart field specification (GO:0003139)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ISL1
left/right axis specification (GO:0070986)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	PITX2
membrane depolarization during SA node cell action potential (GO:0086046)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HCN4
mesonephric duct development (GO:0072177)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	GPC3
tricuspid valve development (GO:0003175)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	TBX20
tricuspid valve morphogenesis (GO:0003186)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	ZFPM1
middle ear morphogenesis (GO:0042474)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	NOG
trophoblast giant cell differentiation (GO:0060707)	1/5	0.030864668306959317	0.1261901701329815	0	0	40.0625	139.34311073887577	HAND1
regulation of endothelial cell apoptotic process (GO:2000351)	2/44	0.030901517771472434	0.1261901701329815	0	0	7.678281068524971	26.696999188192027	PRKCI;GATA2
negative regulation of Wnt signaling pathway (GO:0030178)	4/191	0.032003793692783895	0.1302376604442456	0	0	3.480443717682415	11.979342121737469	NOG;NKX2-5;CER1;DACT1
positive regulation of Notch signaling pathway (GO:0045747)	2/45	0.03220891476401382	0.13061885156894187	0	0	7.4993382491964455	25.76406661259804	PRKCI;WNT1
erythrocyte differentiation (GO:0030218)	2/46	0.033537783672173915	0.13523144071967172	0	0	7.3285291943828526	24.88096198741252	ID2;ZFPM1
positive regulation of protein metabolic process (GO:0051247)	3/115	0.035492680238558116	0.13523144071967172	0	0	4.339066159250586	14.485663406085505	GPC3;ISL1;DACT1
negative regulation of astrocyte differentiation (GO:0048712)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	NOG
anterior/posterior axis specification, embryo (GO:0008595)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX3
regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	RBM24
negative regulation of fat cell proliferation (GO:0070345)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	GATA2
blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	BMPER
negative regulation of morphogenesis of an epithelium (GO:1905331)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX2
negative regulation of triglyceride metabolic process (GO:0090209)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	SIK1
nephric duct morphogenesis (GO:0072178)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	GPC3
chromatin organization involved in negative regulation of transcription (GO:0097549)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	HMGA2
dehydroascorbic acid transport (GO:0070837)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	SLC2A2
peripheral nervous system neuron development (GO:0048935)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	ISL1
embryonic camera-type eye development (GO:0031076)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX2
embryonic camera-type eye morphogenesis (GO:0048596)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX2
embryonic skeletal joint development (GO:0072498)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	NOG
regulation of T-helper 17 cell lineage commitment (GO:2000328)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	LOXL3
glomerulus vasculature development (GO:0072012)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	ANGPT2
regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	SMAD7
positive regulation of gap junction assembly (GO:1903598)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX5
positive regulation of gluconeogenesis (GO:0045722)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	ARPP19
positive regulation of kidney development (GO:0090184)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	NOG
histone-serine phosphorylation (GO:0035404)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	HMGA2
striated muscle hypertrophy (GO:0014897)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	CSRP3
tongue development (GO:0043586)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	NKX2-6
trigeminal nerve development (GO:0021559)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	ISL1
tripartite regional subdivision (GO:0007351)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX3
venous blood vessel morphogenesis (GO:0048845)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	TBX20
ventricular compact myocardium morphogenesis (GO:0003223)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	NOG
monoterpenoid metabolic process (GO:0016098)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	CYP1A2
morphogenesis of an endothelium (GO:0003159)	1/6	0.036923260264756785	0.13523144071967172	0	0	32.04838709677419	105.72485899562611	RHOB
adherens junction organization (GO:0034332)	2/49	0.03765008910712701	0.13703697029053682	0	0	6.859712852447673	22.4958792345749	CADM2;SMAD7
response to hydrogen peroxide (GO:0042542)	2/49	0.03765008910712701	0.13703697029053682	0	0	6.859712852447673	22.4958792345749	MAP3K5;RHOB
