Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
hematopoietic progenitor cell differentiation (GO:0002244)	4/32	0.052678994666588964	0.2459914935193322	0	0	3.0658846215651616	9.024549377417673	BMP4;SFRP1;KDR;PRRC2C
negative regulation of chemotaxis (GO:0050922)	4/32	0.052678994666588964	0.2459914935193322	0	0	3.0658846215651616	9.024549377417673	SEMA6B;ANGPT2;SEMA4D;SEMA3D
regulation of dendrite morphogenesis (GO:0048814)	4/32	0.052678994666588964	0.2459914935193322	0	0	3.0658846215651616	9.024549377417673	SEMA4D;CAPRIN1;NSMF;TNIK
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	4/32	0.052678994666588964	0.2459914935193322	0	0	3.0658846215651616	9.024549377417673	POLA1;TFDP1;TFDP2;CCNE1
positive regulation of cellular component biogenesis (GO:0044089)	8/92	0.0531633391438373	0.24720205425524774	0	0	2.047134786117837	6.007084135568193	CDH5;RGCC;TFRC;SYK;FAF1;HAS3;FNIP2;CX3CL1
regulation of B cell proliferation (GO:0030888)	5/46	0.0532072992968438	0.24720205425524774	0	0	2.618380575697649	7.681175702662248	TFRC;BCL2;IRS2;ATM;TNFRSF21
regulation of DNA metabolic process (GO:0051052)	5/46	0.0532072992968438	0.24720205425524774	0	0	2.618380575697649	7.681175702662248	SMG1;MYC;USP1;KPNA1;TICRR
regulation of telomerase activity (GO:0051972)	5/46	0.0532072992968438	0.24720205425524774	0	0	2.618380575697649	7.681175702662248	CCT2;NVL;SRC;MYC;ATM
chromatin organization (GO:0006325)	11/142	0.0534338998492763	0.24794139134607376	0	0	1.8065811566356822	5.292036077757868	SETD2;MECOM;MYC;PRDM16;SETDB2;SETD7;SMARCA5;HMGA2;SOX9;BAZ1A;LRWD1
negative regulation of response to stimulus (GO:0048585)	6/61	0.05411663161621282	0.25079271272330655	0	0	2.3431792559188276	6.834148758698372	KLF7;RBL1;UBASH3B;KIF26A;SPINK5;HMGA2
nitrogen compound transport (GO:0071705)	11/143	0.05566731613869663	0.25429683628875466	0	0	1.7928004535147393	5.178256861530984	NDC1;SLC38A1;SEC14L1;FLVCR1;LRRC8D;SLC16A10;LRP2;SLC7A1;SLC19A2;SLC6A4;SLC7A3
positive regulation of type I interferon production (GO:0032481)	7/77	0.05596169309062322	0.25429683628875466	0	0	2.148645598194131	6.194734070258038	TOMM70;SETD2;POLR3A;POLR3B;POLR3E;PTPN11;HSPD1
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	RAP1GDS1;BCL2;HERPUD1
energy reserve metabolic process (GO:0006112)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	ADRB3;GFPT2;MYC
establishment of epithelial cell polarity (GO:0090162)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	SLC9A3R1;MSN;EZR
miRNA metabolic process (GO:0010586)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	TRIM71;LIN28B;XPO5
myeloid cell development (GO:0061515)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	MED1;SRC;LYAR
negative regulation of axon extension involved in axon guidance (GO:0048843)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	SEMA6B;SEMA4D;SEMA3D
oligodendrocyte differentiation (GO:0048709)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	SOX13;SOX8;SOX9
positive regulation of epithelial cell differentiation (GO:0030858)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	BMP4;SOX9;FGF2
protein-DNA complex disassembly (GO:0032986)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	SET;MYC;HMGA1
regulation of lymphocyte differentiation (GO:0045619)	3/20	0.05742665514664245	0.25429683628875466	0	0	3.7851949768671513	10.815235887050891	SPINK5;PRDM1;ZFP36L1
determination of heart left/right asymmetry (GO:0061371)	5/47	0.057450045392562654	0.25429683628875466	0	0	2.5559041184041185	7.30180780421854	ZIC3;SETDB2;APLNR;NKX2-5;TGFBR2
embryonic heart tube morphogenesis (GO:0003143)	5/47	0.057450045392562654	0.25429683628875466	0	0	2.5559041184041185	7.30180780421854	ZIC3;SETDB2;APLNR;NKX2-5;TGFBR2
epidermal growth factor receptor signaling pathway (GO:0007173)	5/47	0.057450045392562654	0.25429683628875466	0	0	2.5559041184041185	7.30180780421854	PIK3CA;SRC;PTPN11;SOX9;FAM83A
regulation of protein localization to nucleus (GO:1900180)	5/47	0.057450045392562654	0.25429683628875466	0	0	2.5559041184041185	7.30180780421854	BMP4;NGFR;TFRC;NVL;CTNNA1
telomere organization (GO:0032200)	5/47	0.057450045392562654	0.25429683628875466	0	0	2.5559041184041185	7.30180780421854	RAD50;RIF1;PARP1;ATM;ATR
response to endoplasmic reticulum stress (GO:0034976)	9/110	0.05761533611068672	0.25429683628875466	0	0	1.9158415841584158	5.467747690527691	TMEM33;DNAJC10;ITPR1;BCL2;CHAC1;P4HB;MAP3K5;ATF4;HERPUD1
glucose metabolic process (GO:0006006)	6/62	0.057757786822110864	0.25429683628875466	0	0	2.3012159768078595	6.561910688767398	PER2;IRS2;APOD;PGK2;PPARGC1A;ATF4
regulation of neurogenesis (GO:0050767)	6/62	0.057757786822110864	0.25429683628875466	0	0	2.3012159768078595	6.561910688767398	PER2;WNT3A;HEY2;BHLHE40;LRP2;CX3CL1
negative chemotaxis (GO:0050919)	4/33	0.057912535011083247	0.25429683628875466	0	0	2.96000930918118	8.432537934311702	SEMA6B;SEMA4D;SEMA3D;NTN1
neuron projection extension (GO:1990138)	4/33	0.057912535011083247	0.25429683628875466	0	0	2.96000930918118	8.432537934311702	NRP1;NRP2;AUTS2;SLC9A6
positive regulation of histone modification (GO:0031058)	4/33	0.057912535011083247	0.25429683628875466	0	0	2.96000930918118	8.432537934311702	SART3;APLNR;BRCA1;PPARGC1A
positive regulation of telomere maintenance via telomerase (GO:0032212)	4/33	0.057912535011083247	0.25429683628875466	0	0	2.96000930918118	8.432537934311702	CCT2;ATM;CCT5;ATR
regulation of histone acetylation (GO:0035065)	4/33	0.057912535011083247	0.25429683628875466	0	0	2.96000930918118	8.432537934311702	MYOCD;SET;BRCA1;PPARGC1A
negative regulation of cell migration (GO:0030336)	11/144	0.05796199686449333	0.25429683628875466	0	0	1.7792269790121562	5.067180984390806	EPHA4;NGFR;GJA1;SFRP1;JAG1;ARHGDIB;CYP1B1;SRGAP3;EPHA1;FGF2;CX3CL1
actin-mediated cell contraction (GO:0070252)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	PIK3CA;CCDC88C
bone cell development (GO:0098751)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	MED1;SRC
cellular response to sterol depletion (GO:0071501)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	INSIG2;ERLIN2
collagen-activated signaling pathway (GO:0038065)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	COL4A2;UBASH3B
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	BMP4;HEY2
inner ear receptor cell development (GO:0060119)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	SLC4A7;TSKU
maintenance of apical/basal cell polarity (GO:0035090)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	CRB2;SLC9A3R1
maintenance of epithelial cell apical/basal polarity (GO:0045199)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	CRB2;SLC9A3R1
mesodermal cell differentiation (GO:0048333)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	BMP4;HMGA2
negative regulation of biomineralization (GO:0110150)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	HEY2;SOX9
negative regulation of systemic arterial blood pressure (GO:0003085)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	ADRB3;PRCP
positive regulation of B cell differentiation (GO:0045579)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	XBP1;SYK
positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	APLNR;JCAD
positive regulation of fatty acid beta-oxidation (GO:0032000)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	IRS1;IRS2
positive regulation of mitochondrial calcium ion concentration (GO:0051561)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	RAP1GDS1;MCU
positive regulation of smooth muscle contraction (GO:0045987)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	MYOCD;CTTN
regulation of epidermis development (GO:0045682)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	KLF7;MAFF
regulation of protein deacetylation (GO:0090311)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	SPRED2;SPRED1
regulation of skeletal muscle cell differentiation (GO:2001014)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	MYOCD;NR1D2
response to leptin (GO:0044321)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	CCND1;LRP2
retinal rod cell differentiation (GO:0060221)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	SOX8;SOX9
semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)	2/9	0.05819418756975311	0.25429683628875466	0	0	6.124739458072791	17.418574046529105	PLXNB2;PLXNC1
negative regulation of cell death (GO:0060548)	8/94	0.05893418011672957	0.25722459849047646	0	0	1.999316778347129	5.66073366937795	BMP4;MECOM;ADNP2;FGF2;PPARGC1A;BTBD10;PAX2;EIF4G1
negative regulation of apoptotic signaling pathway (GO:2001234)	7/78	0.05922538911521814	0.25788306279434436	0	0	2.118271706991384	5.987093656813495	BMP4;BCL2L10;SRC;PELI3;BCL2;CX3CL1;HERPUD1
negative regulation of blood vessel morphogenesis (GO:2000181)	7/78	0.05922538911521814	0.25788306279434436	0	0	2.118271706991384	5.987093656813495	SPRED1;RGCC;COL4A2;PDE3B;SPINK5;SPRY2;ISM1
regulation of Wnt signaling pathway (GO:0030111)	9/111	0.06034054742764892	0.2624278246113725	0	0	1.8969590098482831	5.3261885054688785	TIAM1;SFRP1;AMER3;PTK7;FZD7;RSPO1;NOTUM;APCDD1;TSKU
anterior/posterior pattern specification (GO:0009952)	6/63	0.061542145299483944	0.2673373333044959	0	0	2.260725093455171	6.302976276275625	TBX1;HEY2;BHLHE40;HOXA3;WNT8A;PCSK5
regulation of canonical Wnt signaling pathway (GO:0060828)	17/253	0.061874462698318276	0.26754466834191093	0	0	1.5517713412274592	4.318033018448056	AMER3;WNT3A;FZD7;SOX13;STK4;SLC9A3R1;PPM1A;SFRP1;PTK7;WNK2;PSME4;CCDC88C;UBR5;SOX9;RSPO1;NOTUM;NKX2-5
establishment of protein localization to mitochondrion (GO:0072655)	5/48	0.061881079752550826	0.26754466834191093	0	0	2.496333542845171	6.946149944092649	TOMM70;PITRM1;GRPEL2;MFN2;HSPD1
inositol phosphate metabolic process (GO:0043647)	5/48	0.061881079752550826	0.26754466834191093	0	0	2.496333542845171	6.946149944092649	MIOX;ITPKA;PLCB1;FGF2;PLCD4
myelination (GO:0042552)	5/48	0.061881079752550826	0.26754466834191093	0	0	2.496333542845171	6.946149944092649	ARHGEF10;CMTM8;CXCR4;TNFRSF21;B4GALT5
cellular response to insulin stimulus (GO:0032869)	10/129	0.0632941302930706	0.2716121119220162	0	0	1.807055778143647	4.987406512906906	XBP1;PARP1;RPS6KB1;IRS1;INSIG2;PDE3B;IGF2;IRS2;SORBS1;ZFP36L1
DNA-dependent DNA replication (GO:0006261)	10/129	0.0632941302930706	0.2716121119220162	0	0	1.807055778143647	4.987406512906906	POLA1;RFC3;PSME4;ORC2;HMGA1;DDX21;BAZ1A;MCM6;LRWD1;NOC3L
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	NRP1;PIK3CA;KDR;SPRY2
positive regulation of protein dephosphorylation (GO:0035307)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	CDH5;ANKLE2;CDCA2;NSMF
regulation of glucose metabolic process (GO:0010906)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	USP7;IRS1;FOXK2;IRS2
regulation of keratinocyte differentiation (GO:0045616)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	MED1;NCOA3;ETV4;ZFP36L1
termination of RNA polymerase II transcription (GO:0006369)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	SETX;SLBP;NCBP1;WDR33
transcription by RNA polymerase I (GO:0006360)	4/34	0.06341311347730337	0.2716121119220162	0	0	2.8611923509561303	7.891410565803756	RRN3;TCOF1;POLR1A;TTF1
positive regulation of apoptotic process (GO:0043065)	20/310	0.0641888762725101	0.27461480826714163	0	0	1.4865110400126398	4.081848347947431	NGFR;TRIO;FAF1;HMGA2;RRP1B;STK4;DUSP6;CCAR1;HSPD1;NET1;BMP4;PREX1;TIAM1;SFRP1;MYBBP1A;CYP1B1;ATM;PHLDA1;ATF4;MAP3K5
autonomic nervous system development (GO:0048483)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	NRP1;KIF26A;SOX8
beta-catenin destruction complex disassembly (GO:1904886)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	FZD5;WNT3A;WNT8A
endocardial cushion development (GO:0003197)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	BMP4;SOX9;ISL1
epithelial cell development (GO:0002064)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	SLC4A7;WNT5B;SIX3
focal adhesion assembly (GO:0048041)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	CTTN;SRC;SORBS1
neuron apoptotic process (GO:0051402)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	NGFR;BCL2;TNFRSF21
rRNA modification (GO:0000154)	3/21	0.06485281574302464	0.27505624871899736	0	0	3.5747191011235957	9.779126508895713	GAR1;NAT10;THUMPD1
regulation of macromolecule metabolic process (GO:0060255)	14/200	0.06489082112635938	0.27505624871899736	0	0	1.6202062461007742	4.43134362921952	PRDM1;BMI1;TSKU;ZFP36L1;CRNN;SART3;MYC;APLNR;IGF2BP1;ADNP2;IGF2BP3;ALPK2;RSPO1;CGGBP1
cellular transition metal ion homeostasis (GO:0046916)	8/96	0.06508528683374237	0.27556270635253827	0	0	1.9536723163841807	5.337543666635904	ANKRD9;CAND1;NDFIP1;TFRC;SLC31A1;MYC;FLVCR1;SLC39A10
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	6/64	0.06546986105692378	0.2765537234301091	0	0	2.221630447459472	6.056532010289197	BMP4;SRC;PELI3;MADD;PAK2;FGFR1
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	6/64	0.06546986105692378	0.2765537234301091	0	0	2.221630447459472	6.056532010289197	MED23;MED1;CCND1;HEY2;SOX9;NKX2-5
negative regulation of cellular response to growth factor stimulus (GO:0090288)	7/80	0.06609731595125867	0.27824471491509234	0	0	2.060020408794335	5.596307349074458	HTRA3;SPRY4;RBPMS2;SPRY2;SPRY1;LRP2;FGF2
positive regulation of cell adhesion (GO:0045785)	7/80	0.06609731595125867	0.27824471491509234	0	0	2.060020408794335	5.596307349074458	EPHA4;SYK;ERBB2;ADAM8;ATM;P4HB;FBLN2
skin development (GO:0043588)	7/80	0.06609731595125867	0.27824471491509234	0	0	2.060020408794335	5.596307349074458	MED1;FA2H;ST14;JAG1;CLDN1;MET;EPHA2
adherens junction organization (GO:0034332)	5/49	0.06649979654543435	0.2783448203923362	0	0	2.439470720720721	6.61232295219991	CDH6;CDH5;CTNNA1;TBCD;PAK2
aminoglycan biosynthetic process (GO:0006023)	5/49	0.06649979654543435	0.2783448203923362	0	0	2.439470720720721	6.61232295219991	EXT1;B3GNT7;SDC3;HS3ST5;GPC4
regulation of interferon-beta production (GO:0032648)	5/49	0.06649979654543435	0.2783448203923362	0	0	2.439470720720721	6.61232295219991	TOMM70;POLR3A;RNF216;POLR3B;PTPN11
regulation of smooth muscle cell proliferation (GO:0048660)	5/49	0.06649979654543435	0.2783448203923362	0	0	2.439470720720721	6.61232295219991	BMP4;RBPMS2;MFN2;APOD;CX3CL1
response to hydrogen peroxide (GO:0042542)	5/49	0.06649979654543435	0.2783448203923362	0	0	2.439470720720721	6.61232295219991	NET1;SETX;CYP1B1;PAX2;MAP3K5
protein maturation (GO:0051604)	8/97	0.06830445850645221	0.2815657412701348	0	0	1.9316193740874754	5.184041900147041	ADAM19;NAA50;PCSK1;PITRM1;CPD;NAA15;PCSK5;HSPD1
cellular response to amyloid-beta (GO:1904646)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	EPHA4;NGFR;GJA1;ITGA4
lung development (GO:0030324)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	BMP4;ZIC3;FGF1;FGF2
negative regulation of neurogenesis (GO:0050768)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	NGFR;WNT3A;RUFY3;PTN
regulation of muscle cell differentiation (GO:0051147)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	MAPK11;MYOCD;CTNNA1;IGF2
regulation of TORC1 signaling (GO:1903432)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	SEH1L;LARS1;CLEC16A;ATM
response to estrogen (GO:0043627)	4/35	0.06917738820218439	0.2815657412701348	0	0	2.7687506803585036	7.395557972413055	CRHBP;SFRP1;ARID5A;BRCA1
protein autoubiquitination (GO:0051865)	6/65	0.06954087156319255	0.2815657412701348	0	0	2.183861043700915	5.82182547702301	TRIM71;RNF10;UHRF1;RNF8;RNF208;BRCA1
regulation of cell-matrix adhesion (GO:0001952)	6/65	0.06954087156319255	0.2815657412701348	0	0	2.183861043700915	5.82182547702301	SFRP1;SLK;JAG1;PTPRA;EPHA1;CX3CL1
regulation of RNA metabolic process (GO:0051252)	6/65	0.06954087156319255	0.2815657412701348	0	0	2.183861043700915	5.82182547702301	MED1;MBNL1;HNRNPH1;IGF2BP1;IGF2BP3;RRP1B
positive regulation of hydrolase activity (GO:0051345)	11/149	0.07036867340111394	0.2815657412701348	0	0	1.7143103618258897	4.5497918632304595	NET1;ADCYAP1;SFRP1;SEMA4D;LARS1;RAP1GDS1;ERBB2;FZD10;RAB11FIP2;RASGRP1;CX3CL1
adherens junction assembly (GO:0034333)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	TBCD;PAK2
amino sugar metabolic process (GO:0006040)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	ST6GAL1;GFPT2
cell differentiation involved in metanephros development (GO:0072202)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	BMP4;PAX2
cellular response to leucine (GO:0071233)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	RPTOR;LARS1
cellular response to leucine starvation (GO:1990253)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	LARS1;GCN1
dicarboxylic acid biosynthetic process (GO:0043650)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	MTHFD1L;GLS2
endothelium development (GO:0003158)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	JAG1;KDR
fructose 6-phosphate metabolic process (GO:0006002)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	GFPT2;PFKP
glycine transport (GO:0015816)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	SLC6A17;SLC6A9
L-serine metabolic process (GO:0006563)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	CBS;PSPH
long-chain fatty acid import into cell (GO:0044539)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	RPS6KB1;SLC2A1
low-density lipoprotein particle receptor catabolic process (GO:0032802)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	MYLIP;CLTC
low-density lipoprotein receptor particle metabolic process (GO:0032799)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	MYLIP;CLTC
mitotic DNA replication (GO:1902969)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	POLA1;MCM6
mitotic DNA replication checkpoint signaling (GO:0033314)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	CLSPN;TICRR
N-acetylneuraminate metabolic process (GO:0006054)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	ST6GAL1;GNPDA1
negative regulation of cAMP-mediated signaling (GO:0043951)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	PDE3B;APLNR
negative regulation of cell adhesion mediated by integrin (GO:0033629)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	PDE3B;CYP1B1
negative regulation of peptidyl-lysine acetylation (GO:2000757)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	SET;BRCA1
negative regulation of transforming growth factor beta production (GO:0071635)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	LAPTM4B;TSKU
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	SEC14L1;TSPAN6
nuclear pore complex assembly (GO:0051292)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	NDC1;NUP153
positive regulation of dendritic spine morphogenesis (GO:0061003)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	CAPRIN1;LRP8
positive regulation of establishment of protein localization to telomere (GO:1904851)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	CCT2;CCT5
positive regulation of protein sumoylation (GO:0033235)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	RASD2;GNL3
positive regulation of rRNA processing (GO:2000234)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	HEATR1;WDR43
protein K11-linked deubiquitination (GO:0035871)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	USP37;OTUD6A
Rap protein signal transduction (GO:0032486)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	RAP1B;PLK2
regulation of cell activation (GO:0050865)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	TEC;SYK
regulation of organ growth (GO:0046620)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	DUSP6;SLC6A4
regulation of podosome assembly (GO:0071801)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	FSCN1;ASAP1
response to leucine (GO:0043201)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	RPTOR;LARS1
smooth muscle tissue development (GO:0048745)	2/10	0.07064043903430321	0.2815657412701348	0	0	5.358866442199775	14.201813339747389	BMP4;MYLK
cellular macromolecule biosynthetic process (GO:0034645)	20/314	0.07108735380366446	0.2830401140070064	0	0	1.4659747060336161	3.875811103053567	RFC3;SET;BRCA1;GSPT2;YARS2;TICRR;EXT1;POLA1;RAD50;POLR3A;EXO1;POLR2B;ORC2;ATM;IGF2BP3;CLSPN;MCM6;ATR;EIF4G1;B4GALT5
ribosome assembly (GO:0042255)	5/50	0.0713052185999107	0.2836003012496448	0	0	2.385135135135135	6.298630905539047	BOP1;EIF6;DHX37;PWP2;MDN1
negative regulation of cellular process (GO:0048523)	33/566	0.07192542150743762	0.28511663953753136	0	0	1.337191849557136	3.519656777896515	CTBP2;PDE3B;FGF2;ETS1;SLC9A3R1;GJA1;MYC;ARHGDIB;ADNP2;CYP1B1;SH3BP4;UTP20;PLXNC1;ADAMTS8;TP53I11;S100A11;TBX1;SUZ12;MYOCD;ANGPT1;SEMA4D;DUSP1;HMGA1;BMP4;SFRP1;CNOT7;RGCC;FABP7;WNK2;BCL2;PLXNB2;ROR2;TNFRSF21
cellular amide metabolic process (GO:0043603)	9/115	0.07205645165034288	0.28511663953753136	0	0	1.824991462477589	4.800284928773714	ACOT9;ST6GAL1;MTHFD1L;MTHFD2;CPD;MTHFR;SLC25A32;PLPP3;ATF4
amino acid import (GO:0043090)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	SLC9A3R1;SH3BP4;SLC7A1
chaperone-mediated protein complex assembly (GO:0051131)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	CCT2;BBS12;HSPD1
glutamate metabolic process (GO:0006536)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	GLS2;GAD1;GCLM
negative regulation of B cell activation (GO:0050869)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	SFRP1;ATM;TNFRSF21
negative regulation of myeloid cell differentiation (GO:0045638)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	HSPA9;MAFB;ZFP36L1
negative regulation of protein dephosphorylation (GO:0035308)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	BOD1L1;PPP1R1B;ARPP19
osteoclast differentiation (GO:0030316)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	EFNA2;SRC;EPHA2
positive regulation of axon extension (GO:0045773)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	NRP1;RUFY3;NTN1
positive regulation of DNA-templated transcription, initiation (GO:2000144)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	SETX;MED1;NKX2-5
positive regulation of neural precursor cell proliferation (GO:2000179)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	FZD3;LRP2;CX3CL1
protein localization to cell junction (GO:1902414)	3/22	0.07269504523718827	0.28511663953753136	0	0	3.3863985807214667	8.877383094561539	HEG1;PAK2;TJP2
cellular response to nutrient levels (GO:0031669)	6/66	0.07375490057467297	0.28880602559362795	0	0	2.1473506200676438	5.598159896376118	RPTOR;SFRP1;XBP1;RALB;CLEC16A;EIF4G1
