Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Growth hormone synthesis, secretion and action	3/119	0.6782375609870773	0.9999944647866909	0	0	0.860627229488704	0.3341451206871999	STAT5A;NRAS;SSTR5
AMPK signaling pathway	3/120	0.6837095274503042	0.9999944647866909	0	0	0.8532272325375774	0.324415866366698	EEF2K;CAB39L;PCK2
Pathogenic Escherichia coli infection	5/197	0.6840000411168352	0.9999944647866909	0	0	0.8661782727797002	0.32897217040073984	MYO1D;CLDN3;CLDN9;FAS;TLR5
Various types of N-glycan biosynthesis	1/39	0.6848983032432153	0.9999944647866909	0	0	0.8762434436606982	0.33164492455736727	ALG13
B cell receptor signaling pathway	2/81	0.688089032812696	0.9999944647866909	0	0	0.8426327370966687	0.3150073293078303	NRAS;DAPP1
Hepatitis B	4/162	0.6988740177668286	0.9999944647866909	0	0	0.8420891541505433	0.30170773161750425	STAT5A;NRAS;PTK2B;FAS
Platelet activation	3/124	0.7049027890191863	0.9999944647866909	0	0	0.8248503847249928	0.28844636344500735	COL1A1;GUCY1A2;COL3A1
Graft-versus-host disease	1/42	0.7117104327741417	0.9999944647866909	0	0	0.812002346827592	0.27614912453700574	FAS
ErbB signaling pathway	2/85	0.7132895936351151	0.9999944647866909	0	0	0.8018580345478299	0.2709219930843266	STAT5A;NRAS
Colorectal cancer	2/86	0.7193169550681332	0.9999944647866909	0	0	0.7922711253175969	0.26101625018609653	APC2;NRAS
Insulin secretion	2/86	0.7193169550681332	0.9999944647866909	0	0	0.7922711253175969	0.26101625018609653	SLC2A2;ATP1B1
Fat digestion and absorption	1/43	0.7201317171943694	0.9999944647866909	0	0	0.7926280477826869	0.26023654674542696	APOA1
Fatty acid degradation	1/43	0.7201317171943694	0.9999944647866909	0	0	0.7926280477826869	0.26023654674542696	ECHS1
Type I diabetes mellitus	1/43	0.7201317171943694	0.9999944647866909	0	0	0.7926280477826869	0.26023654674542696	FAS
ABC transporters	1/45	0.7362446726988026	0.9999944647866909	0	0	0.7565213995626366	0.23164139028432676	ABCC3
Natural killer cell mediated cytotoxicity	3/131	0.7393497867641797	0.9999944647866909	0	0	0.7794585129310345	0.2353841130367125	NRAS;PTK2B;FAS
Human immunodeficiency virus 1 infection	5/212	0.7437967916397271	0.9999944647866909	0	0	0.8027848820687695	0.23761421881115843	NRAS;FAS;PTK2B;B2M;BCL2L1
Type II diabetes mellitus	1/46	0.7439504360782347	0.9999944647866909	0	0	0.7396716303932799	0.2187807143153218	SLC2A2
Pyruvate metabolism	1/47	0.7514314443949971	0.9999944647866909	0	0	0.7235544598834603	0.20677399209691663	PCK2
GnRH signaling pathway	2/93	0.7585758015311835	0.9999944647866909	0	0	0.7310623971553404	0.20200171450016252	NRAS;PTK2B
Rheumatoid arthritis	2/93	0.7585758015311835	0.9999944647866909	0	0	0.7310623971553404	0.20200171450016252	CXCL12;CTSK
Amino sugar and nucleotide sugar metabolism	1/48	0.7586942421284958	0.9999944647866909	0	0	0.7081231264166118	0.19555275161401012	UXS1
Valine, leucine and isoleucine degradation	1/48	0.7586942421284958	0.9999944647866909	0	0	0.7081231264166118	0.19555275161401012	ECHS1
Ether lipid metabolism	1/49	0.7657451836873008	0.9999944647866909	0	0	0.6933347651775487	0.18505508608391674	ENPP2
Apelin signaling pathway	3/137	0.766271586292703	0.9999944647866909	0	0	0.7443257848687597	0.19815338386176454	NRAS;MRAS;CDH1
Yersinia infection	3/137	0.766271586292703	0.9999944647866909	0	0	0.7443257848687597	0.19815338386176454	PTK2B;PIP5K1B;SKAP2
Human T-cell leukemia virus 1 infection	5/219	0.7686856831540188	0.9999944647866909	0	0	0.7762426025935388	0.2042085692028798	STAT5A;NRAS;MSX1;B2M;BCL2L1
Arginine and proline metabolism	1/50	0.7725904384187233	0.9999944647866909	0	0	0.6791500105196718	0.1752249166198302	SAT1
Malaria	1/50	0.7725904384187233	0.9999944647866909	0	0	0.6791500105196718	0.1752249166198302	THBS2
Vibrio cholerae infection	1/50	0.7725904384187233	0.9999944647866909	0	0	0.6791500105196718	0.1752249166198302	KDELR3
Measles	3/139	0.7747280115171802	0.9999944647866909	0	0	0.733303752535497	0.18717084337996864	STAT5A;FAS;BCL2L1
Phosphatidylinositol signaling system	2/97	0.7788096348310307	0.9999944647866909	0	0	0.7001358818733581	0.17502601285010505	PIP5K1B;PLCD1
Ovarian steroidogenesis	1/51	0.7792359966436937	0.9999944647866909	0	0	0.6655326460481099	0.1660113489185559	BMP6
Aldosterone synthesis and secretion	2/98	0.7836305060738891	0.9999944647866909	0	0	0.69280694205393	0.16891856952066475	POMC;ATP1B1
Autoimmune thyroid disease	1/53	0.7919511183667725	0.9999944647866909	0	0	0.6398691514670896	0.14925306816188857	FAS
Endocrine and other factor-regulated calcium reabsorption	1/53	0.7919511183667725	0.9999944647866909	0	0	0.6398691514670896	0.14925306816188857	ATP1B1
Viral protein interaction with cytokine and cytokine receptor	2/100	0.7929960710382529	0.9999944647866909	0	0	0.6785977730162633	0.15739193976495414	CXCL12;IL10RB
Amoebiasis	2/102	0.8020019800797451	0.9999944647866909	0	0	0.6649569707401033	0.1467189003004986	COL1A1;COL3A1
Longevity regulating pathway	2/102	0.8020019800797451	0.9999944647866909	0	0	0.6649569707401033	0.1467189003004986	NRAS;FOXA2
Regulation of lipolysis in adipocytes	1/55	0.8039350769724583	0.9999944647866909	0	0	0.6161066564846633	0.13445712243427418	NPY1R
Pyrimidine metabolism	1/56	0.8096660833129291	0.9999944647866909	0	0	0.6048734770384255	0.12770896905856607	DPYS
Retrograde endocannabinoid signaling	3/148	0.809721690928374	0.9999944647866909	0	0	0.6874673008323424	0.14510006710026244	CNR1;ABHD6;ND3
C-type lectin receptor signaling pathway	2/104	0.8106585621762896	0.9999944647866909	0	0	0.6518511018865377	0.13682897094496047	NRAS;MRAS
NF-kappa B signaling pathway	2/104	0.8106585621762896	0.9999944647866909	0	0	0.6518511018865377	0.13682897094496047	CXCL12;BCL2L1
Toll-like receptor signaling pathway	2/104	0.8106585621762896	0.9999944647866909	0	0	0.6518511018865377	0.13682897094496047	CTSK;TLR5
Adrenergic signaling in cardiomyocytes	3/150	0.8168445234719219	0.9999944647866909	0	0	0.6780436312456017	0.13717263658304124	ATP2A3;ATP1B1;MYH7
Th17 cell differentiation	2/107	0.823011038966661	0.9999944647866909	0	0	0.6331284320957299	0.12332434287422252	STAT5A;RXRG
Phagosome	3/152	0.8237398489490048	0.9999944647866909	0	0	0.668872946077297	0.129694809527813	LAMP1;THBS2;RILP
VEGF signaling pathway	1/59	0.8258750038865902	0.9999944647866909	0	0	0.5734980447920369	0.10971696843715481	NRAS
Glycerolipid metabolism	1/61	0.8359078445508541	0.9999944647866909	0	0	0.5543241695303551	0.09935534893708073	LPL
Cellular senescence	3/156	0.836867451868625	0.9999944647866909	0	0	0.6512508451656525	0.11598099079430552	NRAS;MRAS;GATA4
TNF signaling pathway	2/112	0.8419975852916373	0.9999944647866909	0	0	0.6041933969644813	0.10390805212021907	VEGFC;FAS
Epstein-Barr virus infection	4/202	0.843920407462109	0.9999944647866909	0	0	0.6705744840459866	0.11379454044036652	FAS;HES1;VIM;B2M
Shigellosis	5/246	0.847629397157971	0.9999944647866909	0	0	0.6883085184281181	0.11378549974192227	TNIP1;FOXO6;TLR5;PLCD1;BCL2L1
GnRH secretion	1/64	0.8498853813346265	0.9999944647866909	0	0	0.5278459608356516	0.08585614294069206	NRAS
Cortisol synthesis and secretion	1/65	0.8542752200297586	0.9999944647866909	0	0	0.5195715206185567	0.08183348371358107	POMC
Inflammatory bowel disease	1/65	0.8542752200297586	0.9999944647866909	0	0	0.5195715206185567	0.08183348371358107	TLR5
JAK-STAT signaling pathway	3/162	0.854975564828082	0.9999944647866909	0	0	0.626480156148341	0.09815840790368807	STAT5A;IL10RB;BCL2L1
Long-term potentiation	1/67	0.8626741491216938	0.9999944647866909	0	0	0.5037748620222847	0.0744167351847391	NRAS
Cytokine-cytokine receptor interaction	6/295	0.8634445318717475	0.9999944647866909	0	0	0.6882514857303916	0.10105295100849244	CXCL12;IL10RB;FAS;INHBC;BMP6;BMP5
Sphingolipid signaling pathway	2/119	0.8654806593780323	0.9999944647866909	0	0	0.5678391220559895	0.08203586037704014	NRAS;SMPD1
Fc epsilon RI signaling pathway	1/68	0.866690601713585	0.9999944647866909	0	0	0.49623018925988616	0.07099725434361202	NRAS
Amphetamine addiction	1/69	0.8705897764437118	0.9999944647866909	0	0	0.4889074186375581	0.06775493786870436	GRIN3B
Protein processing in endoplasmic reticulum	3/171	0.8788427371071125	0.9999944647866909	0	0	0.5926416256157635	0.07653925610364612	ERN1;ERO1B;SAR1B
Glioma	1/75	0.8917066322519295	0.9999944647866909	0	0	0.44912696201355995	0.05147807370350758	NRAS
Oocyte meiosis	2/129	0.893504779646965	0.9999944647866909	0	0	0.5228563297057748	0.05887550241632658	AR;CPEB1
Pancreatic cancer	1/76	0.8948752120603897	0.9999944647866909	0	0	0.44311569301260023	0.049217302382530394	BCL2L1
Tuberculosis	3/180	0.899157224386453	0.9999944647866909	0	0	0.5622443015780245	0.05976509152163729	LAMP1;IL10RB;RFX5
Vascular smooth muscle contraction	2/133	0.9031149773142858	0.9999944647866909	0	0	0.506786141293637	0.051644247243692945	GUCY1A2;EDN3
RNA degradation	1/79	0.9038363231991622	0.9999944647866909	0	0	0.4260066966252533	0.04307225626021945	BTG2
Fluid shear stress and atherosclerosis	2/139	0.9160231343219745	0.9999944647866909	0	0	0.4844403683555913	0.04249203718708228	MGST3;CAV1
Chemokine signaling pathway	3/192	0.9214642364288097	0.9999944647866909	0	0	0.5262178434592227	0.043040048232625173	NRAS;CXCL12;PTK2B
Taste transduction	1/86	0.9218907941685216	0.9999944647866909	0	0	0.39078229229836264	0.03178174037251989	HTR1A
PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.9285522202344783	0.9999944647866909	0	0	0.3774015932521087	0.027976273736365177	NRAS
Th1 and Th2 cell differentiation	1/92	0.9346464101643139	0.9999944647866909	0	0	0.36490313809901437	0.024662705535818286	STAT5A
Salmonella infection	4/249	0.9347013542899901	0.9999944647866909	0	0	0.5406083676994113	0.03650631424176494	ANXA2;ARHGEF26;TLR5;RILP
Viral carcinogenesis	3/203	0.9378533944856344	0.9999944647866909	0	0	0.4969913793103448	0.03188778099274154	STAT5A;NRAS;SCIN
Circadian entrainment	1/97	0.9436719876978703	0.9999944647866909	0	0	0.3458082760595647	0.02004880327102844	GUCY1A2
Glycerophospholipid metabolism	1/98	0.9453218899254526	0.9999944647866909	0	0	0.34222552874907003	0.019243267981074636	LCAT
Progesterone-mediated oocyte maturation	1/100	0.9484783563548578	0.9999944647866909	0	0	0.33527717032871673	0.0177349246955636	CPEB1
MicroRNAs in cancer	5/310	0.9499365228337558	0.9999944647866909	0	0	0.5420613761415849	0.027840334447492687	APC2;NRAS;VIM;ZFPM2;FGFR3
Chagas disease	1/102	0.9514528920401506	0.9999944647866909	0	0	0.32860399442006055	0.016353011505417743	FAS
T cell receptor signaling pathway	1/104	0.9542559659275831	0.9999944647866909	0	0	0.32218997097387647	0.015086009080462637	NRAS
Parathyroid hormone synthesis, secretion and action	1/106	0.9568974457013718	0.9999944647866909	0	0	0.3160202912780232	0.013923555567709859	RXRG
Ribosome biogenesis in eukaryotes	1/108	0.9593866318382485	0.9999944647866909	0	0	0.31008125381379065	0.01285631727984872	RPP25
Coronavirus disease	3/232	0.9671218094898417	0.9999944647866909	0	0	0.4333985845505195	0.01448887227069816	RPS28;C7;MASP1
NOD-like receptor signaling pathway	2/181	0.9700896023232881	0.9999944647866909	0	0	0.369965095818229	0.011234670212394288	BCL2L1;CTSB
Neurotrophin signaling pathway	1/119	0.9707223129511275	0.9999944647866909	0	0	0.2810152018172287	0.008350319532213265	NRAS
Alcoholism	2/186	0.973629863038053	0.9999944647866909	0	0	0.35981815460600164	0.009615803744403923	GRIN3B;NRAS
Osteoclast differentiation	1/127	0.9769261399081639	0.9999944647866909	0	0	0.2630638738886162	0.006141023224988597	CTSK
Kaposi sarcoma-associated herpesvirus infection	2/193	0.9779140901084427	0.9999944647866909	0	0	0.34650494273278604	0.007738652625703162	NRAS;FAS
Dopaminergic synapse	1/132	0.9801177799307808	0.9999944647866909	0	0	0.25295768736392016	0.00508003058202353	COMT
Systemic lupus erythematosus	1/135	0.9818170504818823	0.9999944647866909	0	0	0.24725598810073346	0.004537219322220235	C7
Ubiquitin mediated proteolysis	1/140	0.9843330407410851	0.9999944647866909	0	0	0.23830008158421717	0.003762992574255388	NEDD4L
Ribosome	1/158	0.9908374296239852	0.9999944647866909	0	0	0.21078206054238624	0.0019402077450798097	RPS28
Influenza A	1/172	0.9939647085079314	0.9999944647866909	0	0	0.19338437732360683	0.0011706673105921926	FAS
RNA transport	1/186	0.9960254667440508	0.9999944647866909	0	0	0.17861985697037244	7.113451324314321E-4	RPP25
Herpes simplex virus 1 infection	3/498	0.9999520063683879	0.9999944647866909	0	0	0.19772204806687566	9.489626859164869E-6	FAS;B2M;BCL2L1
Olfactory transduction	1/440	0.9999944647866909	0.9999944647866909	0	0	0.07427846793321279	4.111483021849494E-7	NCALD
